product_id,product_name,category_Furniture,category_Office Supplies,category_Technology,sub_category_Accessories,sub_category_Appliances,sub_category_Art,sub_category_Binders,sub_category_Bookcases,sub_category_Chairs,sub_category_Copiers,sub_category_Envelopes,sub_category_Fasteners,sub_category_Furnishings,sub_category_Labels,sub_category_Machines,sub_category_Paper,sub_category_Phones,sub_category_Storage,sub_category_Supplies,sub_category_Tables
OFF/ENV-001781,"Kraft Mailers, Recycled",False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
OFF/ENV-001778,"Kraft Interoffice Envelope, Security-Tint",False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
TEC/PHO-003767,"Samsung Signal Booster, Cordless",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
OFF/ART-001177,"Dixon My First Ticonderoga Pencil, #2",False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/LAB-002107,"Smead Color Coded Labels, Alphabetical",False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
FUR/BOO-000014,"Bush Classic Bookcase, Pine",True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
OFF/BIN-001627,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/ART-001101,"Binney & Smith Canvas, Fluorescent",False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/PAP-002362,Xerox 1913,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
FUR/CHA-000282,"Novimex Chairmat, Adjustable",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
OFF/PAP-002226,"Green Bar Parchment Paper, 8.5 x 11",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
OFF/ART-001299,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/BIN-001463,Cardinal Poly Pocket Divider Pockets for Ring Binders,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/APP-000916,"Cuisinart Refrigerator, Red",False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FUR/CHA-000240,"Hon Bag Chairs, Red",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
OFF/BIN-001511,GBC Recycled Regency Composition Covers,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/PAP-002181,"Enermax Cards & Envelopes, Multicolor",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TEC/MAC-003372,"Konica Calculator, Wireless",False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
FUR/TAB-000691,"Barricks Round Table, Fully Assembled",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
OFF/ART-001070,BIC Brite Liner Grip Highlighters,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/BIN-001452,Cardinal Holdit Business Card Pockets,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
FUR/BOO-000022,"Bush Floating Shelf Set, Mobile",True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
OFF/BIN-001397,Avery Durable Binders,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
TEC/PHO-003794,Wilson SignalBoost 841262 DB PRO Amplifier Kit,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
FUR/TAB-000753,"Chromcraft Computer Table, Fully Assembled",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
FUR/TAB-000826,"Lesro Round Table, Rectangular",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
TEC/PHO-003632,"Logitech B530 USB Headset - headset - Full size, Binaural",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
OFF/SUP-002911,"Stiletto Scissors, High Speed",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FUR/CHA-000208,"Harbour Creations Bag Chairs, Adjustable",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
OFF/PAP-002287,Southworth Structures Collection,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TEC/COP-003244,"Hewlett Fax and Copier, Digital",False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
OFF/STO-002585,Fellowes Bankers Box Stor/Drawer Steel Plus,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
OFF/STO-002626,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
FUR/FUR-000398,Advantus Panel Wall Certificate Holder - 8.5x11,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
OFF/BIN-001633,Wilson Jones Four-Pocket Poly Binders,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/BIN-001605,Vinyl Sectional Post Binders,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/LAB-001993,Avery 516,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
TEC/ACC-003123,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FUR/CHA-000173,Global Comet Stacking Armless Chair,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
OFF/ART-001295,"Sanford Sketch Pad, Blue",False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TEC/COP-003223,Canon Imageclass D680 Copier / Fax,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
OFF/APP-000964,"Hamilton Beach Stove, Silver",False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TEC/MAC-003384,"Konica Phone, Wireless",False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
FUR/CHA-000188,"Global High-Back Leather Tilter, Burgundy",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
FUR/FUR-000558,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TEC/MAC-003382,"Konica Phone, Red",False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
OFF/PAP-002342,Xerox 1895,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
OFF/BIN-001408,Avery Hidden Tab Dividers for Binding Systems,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/LAB-001964,Avery 49,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
OFF/STO-002642,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
TEC/PHO-003576,Cisco SPA112 2 Port Phone Adapter,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
FUR/FUR-000378,9-3/4 Diameter Round Wall Clock,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
OFF/LAB-001991,Avery 514,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
TEC/PHO-003578,Cisco SPA508G,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
OFF/BIN-001571,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/PAP-002327,Xerox 1881,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
OFF/PAP-002458,Xerox 200,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TEC/PHO-003733,Polycom VVX 310 VoIP phone,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
FUR/TAB-000779,Hon 5100 Series Wood Tables,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
OFF/BIN-001600,Tuff Stuff Recycled Round Ring Binders,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
TEC/PHO-003598,GE DSL Phone Line Filter,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
FUR/CHA-000346,"Safco Chair Connectors, 6/Carton",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
TEC/ACC-003110,"Memorex Numeric Keypad, USB",False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/BIN-001360,"Acco Index Tab, Economy",False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
TEC/ACC-003177,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FUR/TAB-000806,"Hon Wood Table, Rectangular",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
FUR/CHA-000247,Hon Deluxe Fabric Upholstered Stacking Chairs,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
OFF/ART-001190,Fluorescent Highlighters by Dixon,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/STO-002561,"Eldon Folders, Industrial",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
FUR/TAB-000719,Bevis Round Conference Table Top & Single Column Base,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
OFF/ENV-001774,"Kraft Clasp Envelope, Security-Tint",False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
OFF/BIN-001348,Acco D-Ring Binder w/DublLock,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/ART-001207,Newell 315,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/SUP-002801,"Acme Shears, Easy Grip",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
OFF/APP-000861,Belkin 7 Outlet SurgeMaster II,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FUR/FUR-000665,Tensor Track Tree Floor Lamp,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TEC/PHO-003605,Griffin GC36547 PowerJolt SE Lightning Charger,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
TEC/PHO-003614,iOttie HLCRIO102 Car Mount,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
TEC/PHO-003641,"Motorola Audio Dock, Cordless",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
OFF/LAB-002065,"Hon Removable Labels, Laser Printer Compatible",False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
TEC/ACC-002978,"Enermax Router, Programmable",False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/FAS-001852,Advantus Push Pins,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
TEC/ACC-003070,Maxell 4.7GB DVD-R 5/Pack,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FUR/TAB-000800,"Hon Training Table, Adjustable Height",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
OFF/LAB-002007,"Avery File Folder Labels, Alphabetical",False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
OFF/ART-001092,"BIC Pens, Easy-Erase",False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/APP-000906,"Cuisinart Blender, White",False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FUR/CHA-000310,Office Star - Ergonomically Designed Knee Chair,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
OFF/FAS-001826,"Accos Paper Clips, Metal",False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
FUR/BOO-000143,"Sauder Classic Bookcase, Mobile",True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
OFF/BIN-001464,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/ART-001093,"BIC Pens, Fluorescent",False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TEC/MAC-003481,"StarTech Receipt Printer, White",False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
FUR/TAB-000677,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
OFF/BIN-001353,Acco Hanging Data Binders,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/BIN-001377,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/BIN-001361,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/FAS-001853,"Advantus Push Pins, 12 Pack",False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
OFF/APP-000963,"Hamilton Beach Stove, Red",False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FUR/FUR-000463,"Deflect-O Photo Frame, Erganomic",True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
OFF/FAS-001821,"Accos Clamps, Assorted Sizes",False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
FUR/BOO-000028,"Bush Library with Doors, Pine",True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
FUR/FUR-000588,Nu-Dell Leatherette Frames,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
OFF/BIN-001628,Wilson Jones Custom Binder Spines & Labels,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/PAP-002336,Xerox 189,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
OFF/PAP-002344,Xerox 1897,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
OFF/LAB-002005,"Avery File Folder Labels, 5000 Label Set",False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
TEC/ACC-003157,"SanDisk Mouse, USB",False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/ART-001243,Newell 348,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/PAP-002418,Xerox 1965,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TEC/ACC-003072,"Maxell 74 Minute CD-R Spindle, 50/Pack",False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FUR/CHA-000237,HON 5400 Series Task Chairs for Big and Tall,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
FUR/FUR-000670,Westinghouse Clip-On Gooseneck Lamps,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
OFF/STO-002634,Letter Size Cart,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
TEC/COP-003250,"Hewlett Fax Machine, Laser",False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
OFF/BIN-001467,Clear Mylar Reinforcing Strips,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/PAP-002321,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
FUR/FUR-000444,"Deflect-O Door Stop, Durable",True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TEC/COP-003258,"Hewlett Personal Copier, Color",False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
FUR/FUR-000384,"Advantus Door Stop, Black",True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
OFF/ART-001100,"Binney & Smith Canvas, Easy-Erase",False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TEC/COP-003226,"Canon Ink, High-Speed",False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
FUR/CHA-000251,Hon Every-Day Series Multi-Task Chairs,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
OFF/BIN-001349,Acco Economy Flexible Poly Round Ring Binder,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/ENV-001744,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
FUR/CHA-000202,Global Troy Executive Leather Low-Back Tilter,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
OFF/ART-001228,Newell 334,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/FAS-001891,"OIC Paper Clips, Bulk Pack",False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
TEC/ACC-003091,"Memorex Memory Card, Bluetooth",False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/ART-001261,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TEC/ACC-003024,Logitech G602 Wireless Gaming Mouse,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FUR/FUR-000439,"Deflect-O Clock, Duo Pack",True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR/TAB-000840,Safco Drafting Table,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
OFF/ART-001212,Newell 32,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/STO-002570,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
TEC/ACC-002951,Case Logic 2.4GHz Wireless Keyboard,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/ART-001217,Newell 324,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TEC/ACC-003120,Microsoft Natural Keyboard Elite,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/LAB-002050,"Harbour Creations Shipping Labels, Laser Printer Compatible",False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
OFF/PAP-002518,"Xerox Parchment Paper, 8.5 x 11",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
OFF/SUP-002805,Acme Softgrip Scissors,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
TEC/ACC-002989,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/ENV-001674,"Ames Interoffice Envelope, Set of 50",False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
OFF/LAB-002054,"Hon Color Coded Labels, Laser Printer Compatible",False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
TEC/PHO-003774,"Samsung Smart Phone, with Caller ID",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
FUR/FUR-000625,Staples,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
OFF/STO-002609,"Fellowes Personal Hanging Folder Files, Navy",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
OFF/SUP-002866,High Speed Automatic Electric Letter Opener,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
TEC/COP-003249,"Hewlett Fax Machine, High-Speed",False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
OFF/STO-002535,"Belkin 19"" Vented Equipment Shelf, Black",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
FUR/BOO-000029,"Bush Library with Doors, Traditional",True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
FUR/CHA-000347,"SAFCO Chairmat, Adjustable",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
OFF/SUP-002907,"Stiletto Ruler, High Speed",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
TEC/ACC-003095,Memorex Micro Travel Drive 16 GB,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FUR/CHA-000233,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
FUR/FUR-000664,Tensor Computer Mounted Lamp,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TEC/ACC-003026,Logitech Illuminated Ultrathin Keyboard with Backlighting,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TEC/PHO-003511,Apple iPhone 5S,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
FUR/FUR-000424,DAX Clear Channel Poster Frame,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
OFF/APP-000850,Acco 6 Outlet Guardian Standard Surge Suppressor,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/BIN-001503,GBC Premium Transparent Covers with Diagonal Lined Pattern,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/BIN-001495,GBC Instant Index System for Binding Systems,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/PAP-002156,"Eaton Cards & Envelopes, Premium",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
FUR/CHA-000277,"Metal Folding Chairs, Beige, 4/Carton",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
FUR/FUR-000428,"DAX Cubicle Frames, 8-1/2 x 11",True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
OFF/LAB-001959,Avery 485,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
OFF/LAB-002020,"Avery Round Labels, Laser Printer Compatible",False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
OFF/PAP-002409,Xerox 1956,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TEC/ACC-003183,WD My Passport Ultra 2TB Portable External Hard Drive,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/BIN-001609,"Wilson Jones 3-Hole Punch, Clear",False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
TEC/MAC-003333,"Epson Calculator, Red",False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
TEC/PHO-003775,"Samsung Speaker Phone, Cordless",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
TEC/COP-003286,"HP Wireless Fax, Digital",False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
TEC/ACC-002948,"Belkin Router, Programmable",False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TEC/MAC-003426,"Okidata Receipt Printer, White",False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
OFF/STO-002611,"Fellowes Shelving, Blue",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
OFF/BIN-001544,"Ibico Binding Machine, Economy",False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
FUR/FUR-000420,"DataProducts Ampli Magnifier Task Lamp, Black,",True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
OFF/FAS-001888,"OIC Colored Binder Clips, Assorted Sizes",False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
OFF/ENV-001703,"Cameo Mailers, Recycled",False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
FUR/TAB-000786,"Hon Computer Table, Fully Assembled",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
FUR/FUR-000517,"Eldon Photo Frame, Black",True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
OFF/ART-001080,"BIC Highlighters, Fluorescent",False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/APP-000920,"Cuisinart Stove, Red",False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/APP-001036,"KitchenAid Microwave, White",False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/LAB-002092,"Novimex Round Labels, Laser Printer Compatible",False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
FUR/BOO-000107,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
FUR/FUR-000445,"Deflect-O Door Stop, Erganomic",True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
OFF/LAB-002074,"Novimex Color Coded Labels, 5000 Label Set",False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
FUR/FUR-000520,"Eldon Photo Frame, Erganomic",True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
OFF/FAS-001817,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
OFF/LAB-002100,Self-Adhesive Address Labels for Typewriters by Universal,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
OFF/PAP-002365,Xerox 1916,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
OFF/BIN-001629,Wilson Jones data.warehouse D-Ring Binders with DublLock,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
FUR/BOO-000128,"Safco Library with Doors, Traditional",True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
TEC/ACC-003109,"Memorex Numeric Keypad, Erganomic",False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/ART-001314,"Stanley Pencil Sharpener, Easy-Erase",False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
